...1,...2,...3,...4,...5,...6,...7,...8,...9,TRANSPORTATION,...11,...12,...13,...14,...15,...16,...17,PUBLIC SPACE,...19,...20,...21,SOLID WASTE,...23,...24,...25,...26,...27,...28,...29,HOUSING,...31,...32,...33,...34,...35,...36,...37,...38
No.,City,Country,Population,Size,Average HH Size,Number of HH,Average Monthly Household Income of the Lowest Quintile of Population (USD 2019),Area Sq.Km,Current Length of Roads,Paved roads (% total),No. Buses in Operation,Existing Bus Stops in Operation,Existing Bus Terminals in Operation,Average cost of public transit ticket (USD 2019),Total Transportation Cost from 2019-2030 (USD 2019),NA,Existing Open Space (Sq. Km),Cost of Vacant Land (USD2019/Sq. Km),Total Public Space Cost from 2019-2030 (USD 2019),NA,"GDP per capita (projected, constant 2011 international $)",(Projected) Waste Generated per capita (kg/yr),Disposal cost per ton (2019 USD),Collection and Transportation cost per ton (2019 USD),Existing hectares of sanitary landfill,Price land per hectare,Total Solid Waste Cost from 2019-2030 (USD 2019),NA,Percentage of HH in Need of Adequate Housing Upgrades,Average Market Price of an Adequate Home 550 sqft (USD 2019),Average Monthly Rent of an Adequate Home 550 SqFt per month (USD 2019.),Total Housing Cost from 2019-2030 (USD 2019),NA,Total Governance Cost from 2019-2030 (USD 2019),NA,Latitute (Decimal),Longitude (Decimal)
35,Bello,Colombia,489129.51499999996,Medium,2.7382605632202197,178627.81999999998,40.760000000000005,24.726831923274581,280,1.2716665078407074E-2,0,0,3,0.67714285714285716,3306855686.0408478,NA,0.85996799999999995,149011665.26437166,496997391.7486158,NA,15545.345840954085,139.06651036916537,2.2291759999999998,48.483938529092256,0,106264.06350823946,50764738.440052472,NA,7.7699999999999991E-2,43485.750000000007,136.37500000000003,2441488406.1627541,NA,44500000,NA,6.3299869984099999,-75.569997397600005
36,Buenaventura,Colombia,262321.67499999999,Medium,2.7303604631507774,96075.839999999997,27.28,25.407115316792478,316.39999999999998,0,0,0,1,0.67714285714285716,1852112729.2210898,NA,0.39193699999999998,149011665.26437166,271640653.13941252,NA,15545.345840954085,225.96325482363201,2.2291759999999998,48.483938529092256,0,106264.06350823946,44237209.604463533,NA,0.43240000000000001,43485.750000000007,136.37500000000003,1748447399.9898877,NA,44500000,NA,3.8724024245400002,-77.050453286199996
37,Sogamoso,Colombia,122268.93,Medium,2.4882673717260184,49138.179999999993,40.760000000000005,33.664331695979989,214.19,0.27667969837446593,0,0,1,0.67714285714285716,1229097400.4982245,NA,0,149011665.26437166,140061688.62357938,NA,15545.345840954085,139.06651036916537,2.2291759999999998,48.483938529092256,0,19114.220849530542,12568328.841882372,NA,0.11550000000000001,43485.750000000007,136.37500000000003,738907965.70601773,NA,44500000,NA,5.7199983916399999,-72.940002890700001
38,El Banco,Colombia,37180.140301499989,Small,3.5815854318168161,10380.916778143073,40.760000000000005,3.6,66.8,0.69732360097323598,0,0,0,0.67714285714285716,148946524.03071111,NA,1.7395500000000001E-2,39075913.330067329,22960650.750217047,NA,15545.345840954085,305.24860739332746,2.2291759999999998,48.483938529092256,0,67524.852942023048,8203971.4204903459,NA,0.61460000000000004,43485.750000000007,136.37500000000003,246145211.4981091,NA,13000000,NA,9.0003407988799999,-73.980016928799998
39,Arjona,Colombia,68124.76999999999,Small,3.4614749871067563,19680.849999999995,40.760000000000005,5.87,87.5,0.8,0,0,3,0.67714285714285716,387256558.06112599,NA,0,39075913.330067329,42864798.708434418,NA,15545.345840954085,152.87183278182917,2.2291759999999998,48.483938529092256,0,67524.852942023048,7739208.3448748933,NA,0.74680000000000002,43485.750000000007,136.37500000000003,416898510.72057366,NA,13000000,NA,10.2600313506,-75.349984987100001
40,Sabanalarga,Colombia,3174.6795464999987,Small,3.9153259949195598,810.8340277717341,40.760000000000005,0.2,21.97,0.16412495956375062,0,0,0,0.67714285714285716,10393466.493796181,NA,1.2144E-3,39075913.330067329,1967279.5043730941,NA,15545.345840954085,158.5707051393909,2.2291759999999998,48.483938529092256,0,67524.852942023048,363900.18354231317,NA,0.7802,43485.750000000007,136.37500000000003,13195691.341788922,NA,13000000,NA,10.6399823191,-74.919985393999994
41,Chiquinquira,Colombia,53105.814999999995,Small,2.524,21040.338748019014,40.760000000000005,4,105,0.27667969837446593,0,0,2,0.67714285714285716,245397362.87847888,NA,8.8141880000000006E-2,39075913.330067329,31218344.72491356,NA,15545.345840954085,152.87183278182917,2.2291759999999998,48.483938529092256,0,67524.852942023048,6033003.3644059608,NA,9.9499999999999991E-2,43485.750000000007,136.37500000000003,317447452.7638979,NA,13000000,NA,5.6203920684000002,-73.819949179800005
42,Pamplona,Colombia,46203.814999999995,Small,2.7236881469514751,16963.694999999996,40.760000000000005,5.0999999999999996,6.4969999999999999,0.27351687318219853,0,0,0,0.67714285714285716,330692138.64825881,NA,0,39075913.330067329,29071910.694696553,NA,15545.345840954085,152.87183278182917,2.2291759999999998,48.483938529092256,0,67524.852942023048,5248912.4089968419,NA,9.2499999999999999E-2,43485.750000000007,136.37500000000003,284183098.15113145,NA,13000000,NA,7.3903873890399998,-72.660019980499996
43,Guapi,Colombia,24397.554999999997,Small,3.4114391143911438,7151.69,40.760000000000005,4.3615375600657629,0,0.59829682288778718,0,0,0,0.67714285714285716,208265840.37793005,NA,0,39075913.330067329,15351189.942409461,NA,15545.345840954085,152.87183278182917,2.2291759999999998,48.483938529092256,0,67524.852942023048,2771646.2198777944,NA,0.85450000000000004,43485.750000000007,136.37500000000003,149531720.98970973,NA,13000000,NA,2.5603979684499998,-77.859986818099998
44,Ocana,Colombia,92969.172964499958,Small,2.919,31849.665284172646,40.760000000000005,10.635261242822136,118.2,0.27351687318219853,48.2,0,1,0.67714285714285716,636911698.24196124,NA,0,39075913.330067329,52077390.354655772,NA,15545.345840954085,152.87183278182917,2.2291759999999998,48.483938529092256,0,67524.852942023048,7646155.197666782,NA,0.23050000000000001,43485.750000000007,136.37500000000003,195859154.48336601,NA,33000000,NA,8.2404130238099995,-73.350003704499997
45,Honda,Colombia,23970.239999999998,Small,2.377290114757399,10083.009999999998,40.760000000000005,3.8,0,0,0,0,0,0.67714285714285716,190480653.14939576,NA,0,50613999.236730061,16381228.368657287,NA,15545.345840954085,152.87183278182917,2.2291759999999998,48.483938529092256,0,51731.080638081177,2718358.1041004965,NA,0.1012,43485.750000000007,136.37500000000003,154835637.82730541,NA,13000000,NA,5.1903407988700003,-74.749995769899996
46,Campoalegre,Colombia,30635.744999999995,Small,2.6682284299858559,11481.679999999998,40.760000000000005,3.7037378683199988,58.29,0.2998073635944325,0,0,0,0.67714285714285716,143429803.41580915,NA,1.7925440000000001E-2,16916443.595163792,15817303.147397047,NA,15545.345840954085,169.10482594304042,2.2291759999999998,48.483938529092256,0,83318.625245964911,3856597.8097058386,NA,0.21390000000000001,43485.750000000007,136.37500000000003,178875377.39574909,NA,13000000,NA,2.6900024606400001,-75.330012045999993
47,El Carmen de Bolivar,Colombia,63964,Small,3.4580000000000002,18497.397339502601,40.760000000000005,4.2,94.147999999999996,0.2,0,0,0,0.67714285714285716,316532224.04092783,NA,0.39650000000000002,39075913.330067329,30943410.215741836,NA,15545.345840954085,152.87183278182917,2.2291759999999998,48.483938529092256,0,67524.852942023048,7778758.8151256759,NA,0.84379999999999999,43485.750000000007,136.37500000000003,403195738.96788085,NA,13000000,NA,9.7203743682199999,-75.129998414799999
1,Agartala,India,482442.94573535857,Medium,3.974207650273224,121393,73.860911270983223,102.60768729895828,140.00139999999999,0.75357142857142856,108,0,0,0.14000000000000001,946671601.74413168,NA,0,349411907.96390015,2095878139.6504719,NA,7477.1093832531187,202.65853046450243,26.27408568212417,7.6279603593263765,6.9292328125000004,23405297.760473449,116820916.9034398,NA,0.11068057625434674,15584.800000000001,60.661999999999999,821252192.7477212,NA,33777400,NA,23.8354042755,91.279999144499996
2,Aizawl,India,353887.65953811951,Medium,4.8390533520244086,73132,166.27540073204597,616.99622494242021,181.91792000000001,0.87345679012345678,262,0,0,0.49,638753938.8429327,NA,12.956920723790825,207178319.55590102,79121372.393397078,NA,7477.1093832531187,126.66158154031402,26.27408568212417,7.6279603593263765,0,23405297.760473449,132210244.81452917,NA,0.26365960253978726,34179.786666666667,70,927224011.9011997,NA,33777400,NA,23.710398985800001,92.720014606700005
3,Bangalore,India,10183876.760812402,Large,4.0172949204764796,2535008,132.525558500568,727.7045191334015,9710.2262499999997,0.6408468244084683,3682,0,0,0.42,16725129757.847149,NA,51.448709502731482,623490608.57078338,44438750621.56279,NA,7477.1093832531187,327.53631756159069,25.956254000485576,3.7080362857836535,0,14423399.891132133,6567090757.2769375,NA,7.8665220943072975E-2,37853.199999999997,139.202,37240730434.484566,NA,98832199.999999985,NA,12.9699951365,77.560009723799993
4,Bhopal,India,2168822.2842630199,Large,4.6988894405393395,461561,108.65462509082352,402.33014230381013,1402.61004,0.70133635013787743,593,0,0,0.28000000000000003,3734257322.7214012,NA,100.58253557595253,258664564.88983455,484900196.38502914,NA,7477.1093832531187,202.65853046450243,25.956254000485576,3.7080362857836535,0,14423399.891132133,865344977.17000556,NA,0.26863257466879198,23092.300000000003,59.5,3699345579.3354139,NA,98832199.999999985,NA,23.249987812299999,77.409993040900005
5,Bhubaneswar,India,1017223.1910658216,Large,4.2814892277702192,237586,70.680297866969596,182.26365507051798,2378.3936399999998,0.60908797937479853,110,0,0,0.28000000000000003,1653918170.8992596,NA,5.5043623831296431,258664564.88983455,1895898070.9926398,NA,7477.1093832531187,202.65853046450243,26.132827156951464,2.1188778775906578,0,14423399.891132133,401134550.23560542,NA,0.21461713403862165,20251,65.198000000000008,2244988546.1180477,NA,98832199.999999985,NA,20.270428079199998,85.827360391200003
6,Chandigarh,India,1159765.5644964206,Large,4.4091899104485828,263034,228.82746434431402,157,778.88547000000005,0.80606060606060603,470,0,0,0.28000000000000003,1901655274.362679,NA,10.71,421303330.51817626,1449509226.1174893,NA,7477.1093832531187,202.65853046450243,26.132827156951464,2.1188778775906578,19.5,14423399.891132133,172348276.72333145,NA,9.9519916363653038E-2,39724.300000000003,98.531999999999996,3562890531.8395801,NA,98832199.999999985,NA,30.7199969676,76.780005654799993
7,Chennai,India,5604401.6412904728,Large,4.0232072880789485,1393018,141.36059573393919,1063.879705152357,2416.3006399999999,0.84233875554544424,4599,0,0,0.28000000000000003,9590738660.2425919,NA,32.54,368904372.20152247,13470479617.595022,NA,7477.1093832531187,314.65403414225375,25.956254000485576,3.7080362857836535,0,14423399.891132133,3471866176.6208911,NA,0.2855689525897373,36590.400000000001,110.124,21043365221.797619,NA,98832199.999999985,NA,13.0899878122,80.279998737499994
8,Daman,India,53408.312224510621,Small,4.332028957151242,12329,39.775337624637132,149.86122750242589,19.041259999999998,1,0,0,0,0.25221875000000005,123166854.41253136,NA,0,399734297.50693494,263319564.28665155,NA,7477.1093832531187,212.88034230810669,26.27408568212417,7.6279603593263765,0,4796053.4579697149,12053968.410994582,NA,6.0000000000000001E-3,22303.05,85.914387096774192,108078702.50113724,NA,9936399.9999999981,NA,20.417008279400001,72.850012978999999
9,Dehradun,India,686965.35071162798,Medium,4.5911864516077028,149627,137.82658084059071,405.03034460115111,694.88516000000004,0.71041433370660689,430,0,0,0.19600000000000001,914825212.6124711,NA,0.46500000000000002,292630299.54426229,2392004571.2480741,NA,7477.1093832531187,157.32701707112687,26.132827156951464,2.1188778775906578,0,23405297.760473449,308861262.36080891,NA,0.26488203193641735,20643.7,62.118000000000002,1329452926.2582631,NA,33777400,NA,30.3204089549,78.050005654800003
10,Dispur,India,637497.35184327734,Medium,4.0714439771379274,156578,39.775337624637132,120,718.84568000000002,0.70423169267707086,60,0,0,0.25221875000000005,1116165253.1783562,NA,1.1399999999999999,207178319.55590102,1472327356.0679717,NA,7477.1093832531187,180.37794348945772,26.132827156951464,2.1188778775906578,94,23405297.760473449,52772762.679300606,NA,0.18,34179.786666666667,85.914387096774192,2142423611.5523205,NA,33777400,NA,26.144023049899999,91.766636107400004
11,Gandhinagar,India,248657.05041305005,Medium,4.5669760538732476,54447,93.297993184399843,153.91153094843742,177.30362,0.77304375893392352,0,0,0,0.315,478483886.35537773,NA,0,446522393.21506435,1361437474.447252,NA,7477.1093832531187,111.5510770758555,26.27408568212417,7.6279603593263765,0,23405297.760473449,81814320.930751294,NA,0.54152360277340894,19072.899999999998,70,632240313.47874177,NA,33777400,NA,23.300398172000001,72.639948281800002
12,Gangtok,India,120954.47359530447,Medium,4.2184831531569431,28673,108.65462509082352,25.651921824739571,39.111539999999998,1,0,0,0,0.28000000000000003,247073123.47008902,NA,0,207178319.55590102,325123442.59834749,NA,7477.1093832531187,223.10215415171101,26.27408568212417,7.6279603593263765,0,23405297.760473449,79594028.03417933,NA,0.2174736045093173,23092.300000000003,44.323999999999998,220030733.17119351,NA,33777400,NA,27.333330300899998,88.616647500599996
13,Hyderabad,India,8119180.3023765497,Large,4.33,1875099,139.85863940426606,849.59789195702035,4106.3918999999996,0.79419201040236942,3856,97,0,0.28000000000000003,14004476793.570425,NA,0,225281113.07128146,23535801293.655663,NA,7477.1093832531187,288.87729123229514,25.956254000485576,3.7080362857836535,13,14423399.891132133,4427312088.5184774,NA,0.32636559963991746,29729.7,96.418000000000006,21240700714.817909,NA,98832199.999999985,NA,17.399983132900001,78.479953571500005
14,Imphal,India,323526.6224659998,Medium,4.6437746693442286,69669,108.65462509082352,40.50303446011511,72.425610000000006,0.7345971563981043,0,0,1,0.21,675797926.3486979,NA,0,172078376.43406156,737394989.88593543,NA,7477.1093832531187,96.440572611396988,26.27408568212417,7.6279603593263765,0,23405297.760473449,92028975.755792677,NA,0,21613.9,24.5,425614486.11686254,NA,33777400,NA,24.799970722400001,93.950017048099994
15,Itanagar,India,71750.609598395211,Small,4.4181210545859635,16240,119.4497033951786,225.46689182797411,2.3795999999999999,1,0,0,0,0.28000000000000003,159023565.02247465,NA,3.4,399734297.50693494,16041832.905101264,NA,7477.1093832531187,172.4375215355854,26.27408568212417,7.6279603593263765,0,4796053.4579697149,13117256.24406201,NA,0,71533,85.914387096774192,354831279.24513328,NA,9936399.9999999981,NA,27.100398782399999,93.616600707000003
16,Jaipur,India,3673962.8876462663,Large,5.0811133147736394,723063,125.45752871387103,444.2225149751597,2497.8536599999998,0.83794969754855142,3249,0,0,0.21,5674698281.2802238,NA,111.71,258664564.88983455,821416000.12946677,NA,7477.1093832531187,197.76983784364822,25.956254000485576,3.7080362857836535,165,14423399.891132133,350132266.88622278,NA,0.10318144742263226,29860.600000000002,82.04,7252990848.135664,NA,98832199.999999985,NA,26.921133238700001,75.809987344299998
17,Kavaratti,India,13520.328350949914,Small,4.9910952804986639,2709,108.65462509082352,2.61,0.44840000000000002,1,0,0,0,0.25221875000000005,10388232.972116441,NA,0,399734297.50693494,66659417.272331059,NA,7477.1093832531187,152.20089106021874,26.27408568212417,7.6279603593263765,0,4796053.4579697149,2181675.0708461427,NA,0,22303.05,85.914387096774192,21779105.331557263,NA,9936399.9999999981,NA,10.5625733133,72.6368671667
18,Kohima,India,119450.47275198292,Medium,4.4388221584797423,26910,98.76688123185663,27.002022973410075,24.75975,0.97959183673469385,94,0,0,0.25221875000000005,224124498.844441,NA,0,207178319.55590102,321080715.46873677,NA,7477.1093832531187,86.218760767792702,26.27408568212417,7.6279603593263765,0.8,23405297.760473449,11475077.792362165,NA,0.58608668189106461,34179.786666666667,85.914387096774192,479392641.92145389,NA,33777400,NA,25.666997903399999,94.116570189399994
19,Kolkata,India,5423441.5141611397,Large,4.3873267195354213,1236161,155.49665530733307,1152.98256473843,4901.3964599999999,0.69945529258114869,5267,0,0,0.14000000000000001,7566479910.7212687,NA,0,69556263.81201373,5886402532.6014681,NA,7477.1093832531187,294.21041045504523,25.956254000485576,3.7080362857836535,0,14423399.891132133,3141473627.6073055,NA,0.29344012457460428,28774.899999999998,82.95,14765935448.263111,NA,98832199.999999985,NA,22.494969298299999,88.324675658100006
20,Lucknow,India,3397697.1096434216,Large,5.2348048588773741,649059,92.944591695065014,454.98408710195969,3267.8417999999997,0.65699901928734883,3353,0,0,0.56000000000000005,6804354930.4566956,NA,38.65,423084709.93427253,1151454513.4345577,NA,7477.1093832531187,111.5510770758555,25.956254000485576,3.7080362857836535,0,14423399.891132133,746206194.35114264,NA,0.12195321370103819,25533.200000000001,88.27,6669729418.8384562,NA,98832199.999999985,NA,26.855039081800001,80.914998737499999
21,Mumbai,India,15006687.638268843,Large,4.4756737410071938,3352945,254.44907232109051,853.62446743758471,5225.79666,0.74518547557210757,3600,0,27,0.28000000000000003,28757058886.061443,NA,0,136261714.31466237,27944746217.663956,NA,7477.1093832531187,228.4352733744611,25.956254000485576,3.7080362857836535,0,14423399.891132133,6749139883.7768593,NA,0.40845827338129498,134018.5,271.36200000000002,160574447742.99713,NA,98832199.999999985,NA,19.016990375700001,72.856989297400006
22,New Delhi,India,13308724.96044747,Large,4.7768636363636361,2786080,150.91303799066011,1055.7790982603337,19972.544550000002,0.70141300237219373,5578,0,69,0.42,18451632324.203297,NA,0,181431544.56336635,31783349449.019547,NA,7477.1093832531187,288.87729123229514,25.956254000485576,3.7080362857836535,148.91729776028887,14423399.891132133,5388241930.3203716,NA,0.14373246753246754,49957.600000000006,137.07400000000001,51256808917.754272,NA,98832199.999999985,NA,28.600023009200001,77.1999800201
23,Panaji,India,48264.315755572054,Small,3.9394565859421147,12252,127.00366022971097,100.17137226140898,53.622780000000006,0.86638830897703545,374.4,0,1,0.42,61748753.100324444,NA,0.8,679160605.168293,10790822.446855558,NA,7477.1093832531187,273.76678676783661,26.27408568212417,7.6279603593263765,0,4796053.4579697149,14008529.448814742,NA,0.29399999999999998,32186,122.5,177403947.35262451,NA,9936399.9999999981,NA,15.491996997399999,73.8180006499
24,Patna,India,2031332.2440583021,Large,5.7167460931666056,355330,84.816357440363504,102.60768729895828,1684.222,0.46075187969924813,293.60000000000002,0,0,0.14000000000000001,3314773662.1960907,NA,0,273857556.71751869,7037482702.9264107,NA,7477.1093832531187,187.54802600004393,25.956254000485576,3.7080362857836535,0,14423399.891132133,750056330.51715279,NA,4.6488262528342365E-2,28266.7,62.454000000000001,3415120517.8344216,NA,98832199.999999985,NA,25.6249591258,85.130038613799996
25,Pondicherry,India,291601.27978538926,Medium,4.4000000000000004,66273,100.80777483276538,182.26365507051801,217.59570000000002,0.95969773299748107,111,0,1,0.14000000000000001,466350257.56020612,NA,0,202576692.05248237,768193147.28980684,NA,7477.1093832531187,299.09910307589945,26.27408568212417,7.6279603593263765,23.88,5899096.0778966919,48032345.722337529,NA,0.18377670566378998,21583.1,56,626297122.90145922,NA,33777400,NA,11.934993712300001,79.830000365100005
26,Port Blair,India,120833.86406496594,Medium,3.9948981478058339,30247,108.65462509082352,650.74875365918274,29.053939999999997,1,139,0,0,0.25221875000000005,223384734.61975572,NA,0,207178319.55590102,324799246.3569994,NA,7477.1093832531187,385.31786384369212,26.27408568212417,7.6279603593263765,0,23405297.760473449,137329105.74387127,NA,0.12288809198121926,34179.786666666667,85.914387096774192,378032506.02433789,NA,33777400,NA,11.6670255727,92.735982624299993
27,Raipur,India,1218678.495685582,Large,4.6947316089524085,259584,58.94736842105263,121.50723651887085,1283.24991,0.75644378035113935,30,0,110,0.14000000000000001,2353575404.1776152,NA,27.873100000000001,194110385.46713075,272469277.99294305,NA,7477.1093832531187,151.99389784837683,26.132827156951464,2.1188778775906578,0,13860775.370946595,351176361.75667489,NA,0.39959205861718095,27904.800000000003,131.50200000000001,3917088623.7451253,NA,98832199.999999985,NA,21.234994526099999,81.635006468599997
28,Ranchi,India,1294655.2632270395,Large,3.2903489815623708,393471,53.01022340022719,156.6117332457784,53.671350000000004,0.91828793774319062,91,0,0,0.21,3027805406.1277122,NA,0,106495314.22538668,1962077146.0707228,NA,7477.1093832531187,126.66158154031402,26.132827156951464,2.1188778775906578,0,14423399.891132133,320943846.79242635,NA,4.4219657608778946E-2,27365.8,70,3892411296.0645556,NA,98832199.999999985,NA,23.3700063263,85.330026406800002
29,Shillong,India,172747.82420858208,Medium,4.6165672844480259,37419,91.707686482393044,880.26594893316826,11.458320000000001,0.96363636363636362,206,0,0,0.14000000000000001,339095537.0573802,NA,0,207178319.55590102,464343034.52045864,NA,7477.1093832531187,172.4375215355854,26.27408568212417,7.6279603593263765,5,23405297.760473449,16404901.165352054,NA,9.6438356164383565E-2,11542.300000000001,100.324,283208154.41800517,NA,33777400,NA,25.570492166099999,91.880014199800002
30,Silvassa,India,118516.95498716265,Medium,4.0765401369010581,29073,60.413984601792251,87.75657466358274,0,..,21,0,21,0.25221875000000005,281471645.57066995,NA,0,207178319.55590102,318571436.56070256,NA,7477.1093832531187,162.21570969198112,26.27408568212417,7.6279603593263765,0,23405297.760473449,56705891.17403511,NA,0,34179.786666666667,85.914387096774192,345037068.96212661,NA,33777400,NA,20.266578185,73.016617796700004
31,Simla,India,204527.22935748301,Medium,3.6621172202306398,55849,118.33648870377382,662.8996639972172,522.30024000000003,0.79846362403976501,3158,0,27,0.14000000000000001,250165825.88007063,NA,0,207178319.55590102,549765502.15326738,NA,7477.1093832531187,180.37794348945772,26.27408568212417,7.6279603593263765,0,23405297.760473449,108815146.4122657,NA,1.9155185073208656E-2,33872.299999999996,77,620776911.09398568,NA,33777400,NA,31.100025450699999,77.1665970448
32,Srinagar,India,1423879.9323176574,Large,6.457235996477583,220509,105.97627161428754,39.152933311444599,708.34199999999998,0.99432463110102154,20,0,0,0.14000000000000001,2705760159.895246,NA,0,258664564.88983455,4681066623.6262512,NA,7477.1093832531187,243.54577783891961,26.132827156951464,2.1188778775906578,10,14423399.891132133,534734922.5787372,NA,0.28797400849974564,145453,85.75,10022051148.698851,NA,98832199.999999985,NA,34.099971536300004,74.815009316900003
33,Thiruvananthapuram,India,896962.22226996359,Medium,3.9813857124502121,225289,212.04089360090876,326.7244779782618,1137.8472300000001,0.81796317173994737,201,0,2,0.14000000000000001,1233986816.8701572,NA,0,147442586.65970939,1787067112.670768,NA,7477.1093832531187,116.43976969670975,26.132827156951464,2.1188778775906578,0,23405297.760473449,298470072.38855952,NA,4.4648593087498398E-3,32586.400000000001,78.932000000000002,2196399927.7511554,NA,70267699.999999985,NA,8.4999837432100005,76.950021117099993
34,Kurnool,India,518879.08485063037,Medium,4.3021399999999996,120610,71.56380159030671,99.391480730223122,262.43053999999995,0.79419201040236942,1061,0,2,0.21,893259954.24402297,NA,0,382950815.48123109,2456822753.0634151,NA,7477.1093832531187,208.88050289104416,26.132827156951464,2.1188778775906578,0,23405297.760473449,309734349.21125829,NA,0.32680999999999999,24247.3,67.662000000000006,1361250471.0173576,NA,33777400,NA,15.8300014434,78.030006875500007
35,Sirsa,India,221055.55939507601,Medium,5.0911666666666671,43419,112.55837435314906,33.799999999999997,119.13330000000001,0.65427995971802622,0,0,0,0.25221875000000005,415519628.51792443,NA,0,83219953.906071469,275098700.6864211,NA,7477.1093832531187,178.65949396212716,26.27408568212417,7.6279603593263765,0,941783.48773317807,26416553.142701607,NA,3.6694444444444446E-2,34179.786666666667,85.914387096774192,507465818.72041023,NA,33777400,NA,29.490382099400001,75.029983275299998
36,Aurangabad,India,1417301.8885329936,Large,4.8963166666666664,289463,50.200681560015155,63.3,493.54871999999995,0.74518547557210757,49,0,1,0.28000000000000003,3256299613.964088,NA,0,115153966.74863443,2290858140.9359341,NA,7477.1093832531187,253.32316308062804,26.132827156951464,2.1188778775906578,0,14423399.891132133,705263308.11493623,NA,0.17384583333333334,21359.8,79.8,2808721461.9137654,NA,98832199.999999985,NA,19.895696430400001,75.320301471899995
37,Bhiwani,India,236463.42689582403,Medium,5.027102564102564,47038,74.965290925154619,26.6,127.43705,0.65427995971802622,0,2,1,0.14000000000000001,443867860.64735341,NA,0,135804860.55953482,439073037.24712646,NA,7477.1093832531187,178.65949396212716,26.27408568212417,7.6279603593263765,0,23405297.760473449,124607695.18752927,NA,9.4102564102564096E-2,14306.6,58.323999999999998,284758472.42625487,NA,33777400,NA,28.810010191899998,76.125006875500006
38,Jullundur,India,1039890.5461976461,Large,4.5378736842105267,229158,100.71942446043167,107,698.37876000000006,0.80606060606060603,0,0,1,0.21,1860286038.6337843,NA,0,223708463.42310071,2995380491.02355,NA,7477.1093832531187,249.97474347730324,26.132827156951464,2.1188778775906578,12.80625,14423399.891132133,318262651.3717922,NA,0.15878947368421054,34642.300000000003,79.323999999999998,2936337527.2143826,NA,98832199.999999985,NA,31.334920673599999,75.569020140500001
39,Karur,India,85608.644634293029,Small,3.6693548387096775,23331,69.973494888299896,25.5,36.909599999999998,0.84233875554544424,0,0,0,0.25221875000000005,179735634.7945444,NA,0,399734297.50693494,422077202.3184709,NA,7477.1093832531187,202.82138541793685,26.27408568212417,7.6279603593263765,0,4796053.4579697149,18408440.642384119,NA,0.29399999999999998,22303.05,85.914387096774192,257865958.7937063,NA,19245149.999999996,NA,10.9503768096,78.083336953699998
40,Jorhat,India,152855.6943698473,Medium,4.2245333333333335,36183,73.754890824182766,35.6,172.36096000000003,0.70423169267707086,0,0,1,0.28000000000000003,255667043.17329228,NA,0,101660475.1170758,223049913.58116704,NA,7477.1093832531187,180.37794348945772,26.27408568212417,7.6279603593263765,0,23405297.760473449,81324207.124184206,NA,0.29399999999999998,23600.500000000004,31.5,347744661.01393807,NA,33777400,NA,26.749980895,94.2166674387
41,Sopore,India,73571.813506507111,Small,6.1423824388279122,11978,110.04922377887165,14.2,36.6,0.99432463110102154,0,0,0,0.25221875000000005,140234918.37109843,NA,0,399734297.50693494,362731887.0305258,NA,7477.1093832531187,202.82138541793685,26.27408568212417,7.6279603593263765,0,4796053.4579697149,15820158.906529035,NA,0.29399999999999998,22303.05,85.914387096774192,127696954.23531973,NA,9936399.9999999981,NA,34.299959329300002,74.4666584868
42,Tezpur,India,91108.43921773028,Small,4.2419137466307282,21478,81.833648870377388,15,110.2884,0.70423169267707086,0,0,0,0.25221875000000005,141404453.06392866,NA,0,189319723.52178472,225950504.31187081,NA,7477.1093832531187,202.82138541793685,26.27408568212417,7.6279603593263765,0,4796053.4579697149,19591062.357363988,NA,0.29399999999999998,22303.05,56,213982849.53166682,NA,24830399.999999996,NA,26.633760598799999,92.800009723900004
1,Johor Bahru,Malaysia,638111.04853012064,Medium,4.17,153024.23226141982,1149.9517839922855,1425.8617616249999,1915.062984141276,7.7063925940538333E-2,709,0,17,0.60223048327137552,4570302244.1554117,NA,15.8,2502788887.4278846,24735351.622064345,NA,31329.004327295999,334.56984462061013,10.755760368663594,5.2703140174813869,8.06,106778.12728370349,59318486.207291745,NA,0,51540.5,172.24,2350895068.742281,NA,70645000,NA,1.4800246367400001,103.730040242
2,Alor Setar,Malaysia,442162.47147179494,Medium,4.29,103068.17516825057,638.86210221793647,660,1105.9984766118837,0.1006120919997015,58,0,1,0.76827757125154894,3869255547.1323633,NA,173.91237524879747,3106506801.430501,17139719.224622678,NA,31329.004327295999,334.56984462061013,10.755760368663594,5.2703140174813869,26,203415.9831200029,40104838.241009608,NA,5.3063854476752487E-4,69861.001051378509,61.51,2146444456.7113986,NA,70645000,NA,6.1133077178099997,100.372932494
3,Kota Bharu,Malaysia,316636.58942829666,Medium,4.8600000000000003,65151.561610760626,638.86210221793647,540.05854317187504,717.20736871586519,0.20288160426263183,115.64,0,0,0.49566294919454768,2889705118.272222,NA,142.30736972185761,2230274531.4595323,12273909.680707311,NA,31329.004327295999,290.96141744569019,10.755760368663594,5.2703140174813869,0,85799.36580561116,25736490.730829459,NA,2.9749045551455227E-4,69861.001051378509,210.4560236092089,1397083354.9401929,NA,70645000,NA,6.1199739775799999,102.229976765
